Longitude,Latitude,Value
-60.78467961053294,-3.532555883959392,292.02712088108944
-73.91525287113092,-0.341231402835918,204.29192774429438
-60.67327189062448,-3.0149247938140418,295.46158159830077
-67.16135100994882,-4.564536166021142,251.46204142688777
-70.50651483069188,-1.9146674194109936,132.33428724739238
-73.84706887085754,-4.4308080326169925,195.38002129359398
-67.49063597894373,-3.2738842859915396,243.6662350744008
-63.082266832638766,-2.462940306410956,149.46806316381668
-64.39370284099952,-0.628887376574121,228.12303670977747
-74.24660982804039,-2.532267098299407,233.32009580932385
-73.90647246948144,-1.4887061698416786,132.53994876171316
-68.95690076051045,-0.03591580500464797,213.01706249055127
-70.57064258928085,-4.342554400510092,254.32538219572155
-71.51423515415928,-3.6263423724024024,199.7791329071884
-70.7849325163693,-3.027119622011768,102.42062335522148
-62.947758850546734,-2.890859107305843,101.80769381585844
-61.06157919552219,-2.9448946236722713,171.40586879400243
-68.92345958208651,-0.4619449872172252,285.23881368635637
-61.40833496801255,-1.429836777665718,145.73535592072176
-70.17756448128176,-1.960473929546481,226.87273777433742
-67.85344520484313,-3.4531364106860893,144.4151741386641
-71.60956503276,-0.8810480788935262,164.33399793190972
-65.39285936736235,-0.22469744257505564,269.6084179202968
-60.31528327237787,-0.8940085872488677,245.77228845398938
-65.94760355934932,-4.992174474042636,119.07985546264213
-69.63278873829677,-1.817993149082965,185.74040419728672
-65.28273831014208,-4.744323092789497,105.8339527290529
-73.15618982301919,-3.7119638983313905,196.1780293206018
-61.670113796019024,-4.702376498261142,232.48680234021361
-67.45374073830246,-1.9810227352530614,123.70052471963031
-68.25975386940537,-1.5670504325369663,157.77698778183313
-66.21202817319721,-4.4275618096704745,179.5673251004314
-65.62824205815896,-3.080805584775103,283.9062049312099
-73.9233629066023,-2.7188174552222897,298.65100308459284
-64.76074168164897,-3.154734891195417,108.98225979912317
-71.37102479526706,-4.394874997574035,252.2015846990784
-64.29071051240115,-2.9052610490626227,174.34481328046866
-62.66197808423705,-1.2441097609579095,178.49163724589602
-62.94062238671219,-4.644961677333723,250.85299466940455
-66.71248548888167,-4.599099929590483,283.68528642908177
-67.19745161533874,-3.226143540820079,290.18571890050964
-72.85686057990883,-0.29137144190537434,215.42451720766417
-63.36980774395297,-1.6571367663854297,171.42423186010058
-70.92885929329928,-1.6066502166371759,257.50981717175586
-67.5495686577308,-3.190400045810675,150.20027665246005
-70.73588860608724,-2.0316960439573077,212.81480576670356
-72.99257455500461,-4.949344079861283,171.71569230497465
-65.55663454662395,-1.819519767952289,231.32621474157523
-74.18501947765644,-0.4335652621188162,148.07978257870138
-63.770321488107,-1.937132658275904,138.31858914696517
-70.23619807108325,-0.6315070326682743,283.64781733508744
-74.99797960493272,-1.3801347226695309,120.36073658990738
-67.33306291144156,-4.397207917981548,201.19158154698633
-74.29722137208596,-0.48773346357079106,144.17055659260177
-70.8574566326865,-4.667780778221125,107.78599266513349
-64.39535268816425,-2.3301626372611812,107.20376365828528
-74.05965567567202,-4.289314381032712,135.04435442116545
-62.40992261465996,-4.9414669463454794,273.3540709012001
-74.94270116012126,-2.889828699361805,156.49574879540535
-71.29764196197146,-3.5247964617292187,290.09183411505916
-63.886439157718925,-2.569997531011985,216.3244585978387
-70.2559477540604,-2.114000566327246,187.3228379537532
-73.47161417900979,-4.781304638455263,216.01776693389093
-69.59649121799359,-4.384983524381272,203.33967704525355
-70.94410070423211,-2.2067880177478734,251.75525075146504
-62.35932146759168,-3.2841632341367086,156.49921319457044
-70.29978123622286,-1.3541325622527598,170.6100783200605
-63.166012923359894,-1.7385417570403017,278.81886050665014
-61.62191782783898,-0.7719781850504663,289.2913026300811
-68.49273870635206,-1.5375358666538737,278.5116454972949
-61.35085284218412,-2.850344613049259,183.88959879146273
-69.34022919055211,-1.6351668880278378,256.0731006013763
-60.538823752648376,-3.6230941287229075,195.26714666021977
-73.66065713211641,-3.4684325061089365,199.50797042922045
-64.69471100245136,-1.0550742003960334,140.93602181145678
-67.59278939314606,-2.7679024179920892,218.22606065170328
-69.1852679181653,-1.0080982974082375,137.22717955066958
-65.50932181877099,-0.8878881316586078,166.31293981343876
-64.44214362548503,-0.7121883116935814,271.006040323987
-74.93455095524537,-0.4168238207939634,141.41516184217105
-72.49570366879202,-2.845073897433519,114.23165703468656
-64.30430924048522,-3.405665908394306,113.80151852256326
-65.00421879632691,-2.089006267029431,288.15690410062155
-60.50928742306984,-3.144137882811862,201.38408759236694
-63.584433146238254,-1.9946291659988353,181.88241436340365
-60.73840938402993,-1.472070686780877,262.17571620158367
-64.4618924769779,-1.5579749075393154,267.16518558210316
-70.52921687040835,-3.1272355648993932,166.43820662312092
-73.41952616623715,-4.165698991506236,238.72361149475904
-63.27264204982597,-2.8473533076889623,254.2245631703773
-65.33776167786127,-4.287029279590456,230.93013737319092
-74.27720981410056,-0.5495148240809584,130.31901496001987
-69.59924301148533,-3.270612696310713,275.1766167034114
-60.648002767735704,-4.227701263883381,207.81891054720174
-67.49398281434698,-4.8727612004712455,156.49448527400074
-68.50906295970444,-1.7708880685675785,185.04563708753878
-68.13450592261059,-1.8154884127262836,107.51421807978147
-71.86675913992255,-3.2969791670935416,125.57336024448351
-69.46939243702808,-4.641440555761745,253.10935010317218
-69.45280116019235,-2.9518555255238397,100.00232695107323
-74.21467469718792,-3.443912524683032,183.31316569645844
-63.486485572231224,-1.6143968013249532,204.50203621711768
-68.75243352144182,-1.971103752736548,110.92688400019446
-62.66730169775365,-3.1770313590123003,294.61563259446655
-62.24477998320157,-3.9105372287250493,145.2250662499344
-71.82008917952012,-0.05982016922204103,160.83974392725617
-65.13969776744807,-2.7299918940194257,160.78850245100546
-67.91577293755527,-1.5586288210988148,146.08333242346998
-61.797648931177726,-4.297235162108196,100.29476441726229
-71.76388981235318,-2.572051501703011,245.86895881759926
-64.83280199534934,-4.862316400652673,293.36909995985707
-65.88371816620916,-2.4727244104477504,144.858696657009
-70.57047783642251,-0.1799129644114883,232.6094383606845
-72.95098644523242,-3.078966435070999,248.37926539174302
-65.22540359284085,-4.805019937125442,269.6850758181049
-63.92103812801504,-4.8452210454032825,184.52583940272183
-70.26558984354975,-3.0600662002656525,160.58618112808585
-65.32751093966529,-4.19987531768403,165.05902680460622
-69.07303638582745,-4.883239518359071,242.52426661970256
-64.30189675076073,-1.218931930249116,263.3558933011272
-72.0117708765892,-2.7073849555905465,136.32279355132053
-61.646774960457385,-3.553776140136727,174.18820163155306
-70.68885605301631,-0.4995840849175961,280.38803934983
-69.4832101836577,-4.419305198997372,261.33870393894784
-74.12862071879475,-0.2204058552234036,296.9716805524952
-73.32731681518085,-3.430166413113236,250.84965193641614
-67.26207145931508,-0.5579816384565941,178.63904020558445
-70.98610984908044,-1.9852856176026923,218.12756679892755
-62.46779661386709,-0.8664632012925626,232.20285084946406
-74.77959917017569,-0.07993418394767815,115.69116326342478
-69.31358926992095,-3.5579728109062714,208.89939182077302
-69.93981679846361,-0.1943225729620348,241.86416569452192
-74.71008553623598,-3.052590525487898,133.46426080021206
-73.13447401499235,-3.0724404763153883,256.1263434851114
-68.79535987622047,-3.2980644787274715,216.75455610282233
-67.6070312332883,-2.292961963262074,290.44435713951896
-68.93565379117696,-4.229274784107565,108.48445964137834
-67.0359348238186,-2.231442573209944,153.06522751109338
-66.07302487641478,-2.29147593794998,220.31077585996482
-74.85114268308247,-1.19049093697565,159.31198244118613
-68.03857260819744,-0.8317501903120723,242.88483281424845
-60.547511386686175,-2.7977932484378796,251.8010565043862
-67.21451579805677,-3.4883337532425314,120.50319281329489
-64.8368659881157,-3.7033255134145278,202.77089284135354
-70.32204213124675,-4.02688081647564,201.77811111821117
-63.390129327708564,-4.711762089004876,173.85615404310823
-63.406177771858275,-3.2877601058264334,286.5849725139344
-67.18055928518791,-3.6487615393460837,265.50126397464425
-60.3597926508118,-0.16791307066796346,239.44187638192736
-73.1167467785602,-2.2114558687497805,242.8653271469995
-74.74578502665628,-3.263614804847462,192.34322876262382
-63.44762682364356,-2.09766199503152,284.1989042193152
-62.89266693952676,-4.304016493271522,238.91908545065706
-73.19689156319136,-2.7797812539889852,245.79621233116328
-71.01625750562091,-1.868828392894681,272.33818075746905
-74.73671454950056,-2.555510841037743,154.8143178684382
-70.60037083829152,-2.9911059967283786,261.4141807733406
-63.40287189121993,-0.030758055501508785,139.0481205912984
-67.23059208431131,-0.5984261892553651,169.06839044897757
-69.77856610247568,-1.8829702092027993,167.12209085396853
-69.42391057640505,-2.1531131940885864,295.70509367782813
-74.97969561426798,-1.8966976008770797,271.30744474958533
-70.50299208652146,-3.9934394608878336,240.23397231805194
-65.30311887543104,-3.024311283678407,245.41135232307803
-60.38708334275464,-4.802702335545503,212.41455888051422
-62.29408759524151,-2.6222698125658668,289.4181334217038
-74.64607553031706,-2.2848770802116842,199.25175057647232
-61.52159092987741,-3.861251319483952,176.1035419739789
-63.25202380052061,-0.179855764172431,132.6070673863182
-63.29435814643529,-0.4527269453137901,257.24113045221156
-68.13006361494642,-1.3892838227204707,246.8887864151183
-69.02992060568246,-2.333066856173187,176.87100770482698
-70.4562640675021,-0.6501542017615751,105.03868279184587
-74.01457711568452,-4.346738280882685,267.79946554360214
-71.57646954759451,-1.047451028625575,102.28359669081473
-71.30094547532963,-4.3758959301657585,240.7399559258102
-67.73884395434698,-1.0289466872529731,294.0514219452114
-63.78833390104959,-3.621162158743215,187.53226562964068
-67.8928525740308,-0.6145470949090557,146.99468099919056
-74.13233325829259,-0.2797895308730105,240.97420200867634
-60.63315298517694,-4.256020152974422,263.425628403117
-60.85913521358832,-2.6866219746730327,209.28606321556947
-63.22215685277388,-0.09506310918657412,293.40705505122924
-60.13008147653669,-2.582962820134267,110.33374433159221
-66.83276500799606,-0.682262387427274,200.95911966090563
-60.55847474620191,-2.056342389343401,243.69078946451
-73.86592439074875,-3.1233504604019906,272.5280942298358
-69.51478877607943,-3.571082222370649,135.851122381558
-71.61928097989852,-3.9838845445695634,260.00069635273627
-72.06250373798595,-1.1910090431115137,210.54141514370906
-72.88795576660986,-3.0672974658848604,179.31073639799263
-65.66379537651005,-2.4436226889962445,126.34300571581872
-63.280172163790425,-2.5383725999940903,273.0591517817825
-66.32552400869459,-2.1136048538343437,131.45464163594306
-72.79555935617685,-0.6721142718772386,161.95757184181986
-62.83314345099794,-0.09630328208285288,158.00910639248738
-65.46067939254408,-2.9620789571309154,274.28280683817087
